id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
4805,Door Pull,Unidentified maker,18th century,Iron,Overall: 14 1/4 x 2 x 2 3/4 in. (36.2 x 5.1 x 7 cm),01.08.30,01-08-30_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, East Wall",A door pull with a disk turning in the center and a shaped top and bottom.,,,
4841,Door Pull,Unidentified maker,18th century,Iron,Overall: 15 7/16 x 3 3/8 x 2 3/4 in. (39.2 x 8.6 x 7 cm),01.08.15,01-08-15_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, East Wall","A door pull with a disk-turning in the center and a shaped top and bottom, with a point at the top.",,,
4897,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 10 5/16 x 2 1/2 x 2 3/16 in. (26.2 x 6.4 x 5.6 cm),01.08.58,01-08-58_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, West Wall",A door pull topped with a decorative feature.,,,
4898,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 10 1/8 x 2 1/2 x 2 1/8 in. (25.7 x 6.4 x 5.4 cm),01.08.77,01-08-77_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, West Wall",A door pull topped with a decorative feature.,,,
5599,Door Pull,Unidentified maker,18th century,Iron,Overall: 10 15/16 x 2 5/8 x 2 1/4 in. (27.8 x 6.7 x 5.7 cm),01.12.20,01-12-20_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 12, East Wall",A door pull with a keyhole and a heart-shaped top.,,,
5611,Door Pull,Unidentified maker,18th century,Iron,Overall: 11 3/8 x 2 x 2 1/4 in. (28.9 x 5.1 x 5.7 cm),01.12.29,01-12-29_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 12, East Wall",A door pull with tulip-shaped decorations at the bottom and top.,,,
6214,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 10 5/16 x 2 1/4 x 2 1/4 in. (26.2 x 5.7 x 5.7 cm),01.05.04,01-05-04_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 05, East Wall",A door pull with a shaped top with a hole for a thumb latch and two incised lines on the handle.,,,
7051,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 11 1/8 x 2 3/8 x 2 7/16 in. (28.3 x 6 x 6.2 cm),01.16.29,01-16-29&30_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, South Wall",A door pull with a round end and an end which is rounded with an arrow.,,,
7110,Door Pull,Unidentified maker,late 18thâ€“early 19th century,Iron,Overall: 16 7/16 x 4 3/8 x 3 in. (41.8 x 11.1 x 7.6 cm),01.18.11,01-18-11_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, North Wall","A large door pull with a circular features topped by diamonds on each side, six rivets and a keyhole at the top.",,,
7309,Door Pull,Unidentified maker,18th century,Iron,Overall: 11 1/8 x 2 1/2 x 2 7/16 in. (28.3 x 6.4 x 6.2 cm),01.18.98,01-18-98_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, West Wall",A door pull with a flat end and an end in the shape of a triangle.,,,
7406,Door Pull,Unidentified maker,18th century,Iron,Overall: 13 5/16 x 2 5/16 x 2 1/2 in. (33.8 x 5.9 x 6.4 cm),01.06.24,01-06-24_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, South Wall","A door pull with a leaf shape at the top, a tulip shape at the bottom and disk turnings at the center of the pull.",,,
7407,Door Pull,Unidentified maker,18th century,Iron,Overall: 12 13/16 x 2 9/16 x 2 3/8 in. (32.5 x 6.5 x 6 cm),01.06.35,01-06-35_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, South Wall","A handle with a leaf shape at the top, a tulip shape at the bottom and disk turnings at the center of the handle.",,,
7437,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 10 5/8 x 2 1/2 x 2 3/16 in. (27 x 6.4 x 5.6 cm),01.19.62,01-19-62_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, South Wall",A door pull with spade-shaped ends.,,,
7442,Door Pull,Unidentified maker,18th century,Iron,Overall: 10 5/8 x 1 3/4 x 2 1/4 in. (27 x 4.4 x 5.7 cm),01.19.50,01-19-50_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, South Wall",A door pull with three rivets and shaped ends with points.,,,
7634,Door Pull,Unidentified maker,18th century,Iron,Overall: 14 5/8 x 2 1/2 x 2 5/8 in. (37.1 x 6.4 x 6.7 cm),01.07.11,01-07-11_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, East Wall",A door pull with decorative pierced work and three disk turnings on the handle.,,,
7847,Door Pull,Unidentified maker,18th century,Iron,Overall: 15 3/4 x 2 1/8 x 2 11/16 in. (40 x 5.4 x 6.8 cm),01.07.27,01-07-27_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, East Wall",A door pull with a disk turning at the center and oval-shaped features on either side.  The piece has two curved arms at one end and one curved arm at the other end.,,,
7931,Door Pull,Unidentified maker,18th century,Iron,Overall: 8 5/16 x 2 1/8 x 1 3/4 in. (21.1 x 5.4 x 4.4 cm),01.21.30,01-21-30_i2r.jpg,"Barnes Foundation (Merion), Gallery, G30","A door pull with a small, round end and a heart-shaped end with a ""6"" shape.",,,
7967,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 11 5/8 x 2 7/16 x 2 7/8 in. (29.5 x 6.2 x 7.3 cm),01.22.19,01-22-19_i2r.jpg,"Barnes Foundation (Merion), Gallery, G30",A door pull with a leaf design and a pointed end.,,,"Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
7968,Door Pull,Unidentified maker,18thâ€“19th century,Iron,Overall: 12 1/8 x 2 3/8 x 2 15/16 in. (30.8 x 6 x 7.5 cm),01.22.25,01-22-25_i2r.jpg,"Barnes Foundation (Merion), Gallery, G30",A handle with a leaf design and a round end.,,,"Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 21, fig. 8 (installation)."
5493,Double Candlestand,Unidentified maker,18th century,Metal,Overall: 51 1/8 x 13 13/16 x 13 9/16 in. (129.9 x 35.1 x 34.4 cm),01.23.01,01-23-01_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, NW Corner",A double candlestand with three feet and a center pole with a knob at the end.  The center has a moveable holder with two brass arms.,,Lighting Devices,
4930,Double Hinge,Unidentified maker,18thâ€“19th century,Iron,Overall: 10 3/8 x 9 3/8 x 1/2 in. (26.4 x 23.8 x 1.3 cm),01.09.23,01-09-23_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, South Wall",A Pennsylvania double hinge with double S-curves on each side and a total of fourteen rivets.,,,
4931,Double Hinge,Unidentified maker,18thâ€“19th century,Iron,Overall: 9 1/2 x 10 7/8 x 1/2 in. (24.1 x 27.6 x 1.3 cm),01.09.37,01-09-37_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, South Wall",A Pennsylvania double hinge with double s-curves on each side and a total of fourteen rivets.,,,
5985,Double Hinge,Unidentified maker,18th century,Iron,Overall: 28 1/8 x 10 3/16 x 5/8 in. (71.4 x 25.9 x 1.6 cm),01.11.48,01-11-48_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 11, East Wall",A double hinge with two curved arms and an arched piece at each end.,,,
5986,Double Hinge,Unidentified maker,18th century,Iron,Overall: 28 x 9 7/8 x 5/8 in. (71.1 x 25.1 x 1.6 cm),01.11.31,01-11-31_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 11, East Wall",A double hinge with two curved arms and an arched piece at each end.,,,
6198,Double Hinge,Unidentified maker,early 16th Century,Iron,Overall: 7 x 4 7/16 x 7/16 in. (17.8 x 11.3 x 1.1 cm),01.05.40,01-05-40_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 05, South Wall","An early Gothic double hinge shaped like an ""H"" with circular cut-outs on the bottom of both sides and cut-outs at the top of both sides.",,,
6235,Double Hinge,Unidentified maker,18thâ€“19th century,Iron,Overall: 15 x 5 3/4 x 7/8 in. (38.1 x 14.6 x 2.2 cm),01.19.32,01-19-32_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, East Wall","A hinge with eight rivets, two outward-curving arms at the top and one arm that narrows to a rounded end at the bottom.",,,"De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): pls. 31-3 (installation)."
6236,Double Hinge,Unidentified maker,18thâ€“19th century,Iron,Overall: 14 15/16 x 5 9/16 x 7/8 in. (37.9 x 14.1 x 2.2 cm),01.19.43,01-19-43_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, East Wall","A double hinge with eight rivets, two outward curving arms at the top and one arm that narrows to a rounded end at the bottom.",,,"De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): pls. 31-3 (installation)."
6246,Double Hinge,Unidentified maker,18th century,Iron,Overall: 21 x 14 1/2 x 13/16 in. (53.3 x 36.8 x 2.1 cm),01.19.03,01-19-03_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall","A double hinge in which the top part has two arms that arch out, with circular disks on the ends.  The bottom part of the hinge has two arms that curve inward with circular disks at the ends.",,,
6247,Double Hinge,Unidentified maker,18th century,Iron,Overall: 21 1/2 x 14 5/8 x 7/8 in. (54.6 x 37.1 x 2.2 cm),01.19.27,01-19-27_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall","A hinge with two arms that arch out with circular disk on the ends at the top, and two arms that curve inward with circular disks at the ends on the bottom.",,,"De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): pl. 31 (installation)."
7195,Double Hinge,Unidentified maker,late 18thâ€“early 19th century,Iron,Overall: 22 1/2 x 1 7/8 x 1/2 in. (57.2 x 4.8 x 1.3 cm),01.14.24,01-14-24_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, East Wall",An elongated double hinge with tulip terminations.,,,
7673,Double Hinge,Unidentified maker,18thâ€“19th century,Iron,Overall: 5 3/4 x 3 3/4 x 1/2 in. (14.6 x 9.5 x 1.3 cm),01.07.52,01-07-52_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, West Wall",A double hinge with two S-curved arms on each side and six rivets.,,,
7978,Double Hinge,Unidentified maker,18thâ€“19th century,Iron,Overall: 7 11/16 x 4 1/4 x 3/8 in. (19.5 x 10.8 x 1 cm),01.22.04,01-22-04_i2r.jpg,"Barnes Foundation (Merion), Gallery, G30","A double hinge resembling a sideways double ""U"".",,,
8064,Double Hinge,Unidentified maker,18th century,Iron,Overall: 27 13/16 x 10 x 5/8 in. (70.6 x 25.4 x 1.6 cm),01.01.40,01-01-40_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, East Wall","A double hinge with arched ends and sides shaped like a ""C"".",,,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981â€“1983): pl. 52 (installation).â€”. ""Academicism."" Vistas 4, no. 2 (1988â€“1989): pl. 32 (installation)."
8065,Double Hinge,Unidentified maker,18th century,Iron,Overall: 27 7/16 x 9 3/16 x 5/8 in. (69.7 x 23.3 x 1.6 cm),01.01.49,01-01-49_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, East Wall","A double hinge with arched ends and sides shaped like a ""C"".",,,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 52 (installation).---. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 32 (installation)."
6254,Double Strap Hinge,Unidentified maker,late 18thâ€“early 19th century,Iron,Overall: 34 1/2 x 2 5/8 x 3/4 in. (87.6 x 6.7 x 1.9 cm),01.19.10,01-19-10_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall",A double strap hinge with eighteen rivets and circle shapes at the ends.  The top half has three segmented sections.,,,
6255,Double Strap Hinge,Unidentified maker,late 18thâ€“early 19th century,Iron,Overall: 34 1/2 x 2 1/2 x 11/16 in. (87.6 x 6.4 x 1.7 cm),01.19.19,01-19-19_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall",A double strap hinge with eighteen rivets and circle shapes at the ends.  The top half has three segmented sections.,,,
6260,Double Tulip Hinge,Unidentified maker,18th century,Iron,Overall: 27 1/16 x 1 5/8 x 1/2 in. (68.7 x 4.1 x 1.3 cm),01.19.70,01-19-70_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, West Wall",A double tulip hinge with a pierced heart on each side.,,,
6261,Double Tulip Hinge,Unidentified maker,18th century,Iron,Overall: 27 3/16 x 1 9/16 x 1/2 in. (69.1 x 4 x 1.3 cm),01.19.80,01-19-80_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, West Wall",A double tulip hinge with a pierced heart on each side.,,,
4988,Double-handled Porringer,Unidentified maker,18th century,Pewter,Overall: 1 1/2 x 10 3/16 x 6 1/8 in. (3.8 x 25.9 x 15.6 cm),01.08.25ab,01-08-25a&b_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, East Wall","A porringer with two flat, shaped handles.  The lid has a loop handle and a repouse design.",,Vessels,
4691,Dovecote at Bellevue (Pigeonnier de Bellevue),Pierre-Auguste Renoir,c. 1888â€“89,Oil on canvas,Overall: 21 1/4 x 25 9/16 in. (54 x 65 cm),BF969,bf969_i10r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 02, East Wall","A view of a pigeon tower set in a field of autumn colors.  The building is white with a yellow roof, and two trees rise from the ground on the left and right of the composition.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 118 n, cat. data no. 297.Cachin, FranÃ§oise and Joseph Rishel., CÃ©zanne. London: Tate Gallery; Philadelphia Museum of Art; Paris, Grand Palais, 1996, 310 ill.Callen, Anthea. The Art of Impressionism: Painting Technique and the Making of Modernity. New Haven and London: Yale University Press, 2000, 68, 70 ill. Conisbee, Philip and Denis Coutagne. CÃ©zanne in Provence. Washington: National Gallery of Art; Aix-en Provence; MusÃ©e Granet; Paris: RÃ©union des MusÃ©es Nationaux, 2006,156. Dauberville, Guy-Patrice et Michel. Renoir: catalogue raisonnÃ© des tableaux, pastels, dessins et aquarelles. Vol. 1. Paris: Ã‰ditions Bernheim-Jeune, 2007, no. 918.De Mazia, Violette. ""Form and Matter."" Vistas 5, no. 2 (1991): 19, pl. 49.House, John and Anne Distel. Renoir. London: Arts Council of Great Britain, 1985, 255. Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 109, 119, 122 ill., 123, 125, 127, 139, 291-2 cat. 25. ""The Studio,"" London, April, 1935, ill. Vollard, Ambroise. Pierre-Auguste Renoir. Paintings, Pastels and Drawings. Tableaux, Pastels et Dessins. Reprint and revision of the 2 volume 1918 edition. San Francisco: Alan Wofsy Fine Arts, 1989, 99, no. 397 ill. UNPUBLISHED SOURCES:Bignou Albums [Paris, MusÃ©e d'Orsay, Centre de Documentation]"
3046,Dr. Albert C. Barnes,Giorgio de Chirico,1926,Oil on canvas,Overall: 36 1/2 x 29 in. (92.7 x 73.7 cm),BF805,bf805_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Foyer",Dr. Barnes sits at a table with his head resting on his arm. A painting of an abstracted figure is in the left background and an archway is in the right background.,,Paintings,"Dolkart, Judith F., Martha Lucy, and Derek Gillman. The Barnes Foundation: Masterworks. New York: Skira Rizzoli, 2012: 8, 9.Harris, James C. ""Art and Images in Psychiatry."" Archives of General Psychiatry, 66, no. 10 (2009): 1044.Klich, Lynda. ""De Chirico and Dr. Barnes."" In Giorgio de Chirico and America. New York: Hunter College of the City University of New York, 1996, pl. 8, 69, 217, 218.LaGamma, Alisa. Eternal Ancestors The Art of the Central African Reliquary. Exh. cat. The Metropolitan Museum of Art. New York, New York, 2007, 75, fig. 42.Morris, Francis and Christopher Green. Henri Rousseau Jungles in Paris. Exh. cat. London: Tate Publishing, 2005, 180, fig. 113.MusÃ©e d' Art moderne de la Ville de Paris. Giorgio de Chirico la fabrique des rÃªves. Exh. cat. Paris: MusÃ©e d' Art moderne de la Ville de Paris, 2009, 132, cat. 53.Taylor, Michael R. Giorgio de Chirico and the Myth of Ariadne. Exh. cat. Philadelphia: Philadelphia Museum of Art, 2002, 194.Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 2, fig. 1."
3248,Drama in the Living Room,May Wilson Preston,1910,"Watercolor, charcoal, and graphite on paperboard",Overall: 17 1/8 x 14 1/8 in. (43.5 x 35.9 cm),BF519,bf519_i4r.jpg,"Barnes Foundation (Merion), Gallery, G30, Flat File, Drawer 11","Three figures on the left side.  Two men face one another.  The man on the right is wearing a tuxedo, with both hands resting on a cane.  The man on the left wears a long overcoat.  A woman stands behind the man on the left, wearing a maid's uniform.  A chandelier hangs above the man on the right.    There is a fireplace and mantle in the middle of the background.  Two lamps sit on the mantle and a painting hangs over it.  There are two sets of double doors, one on either side of the mantle.  To the right of the fireplace is an upholstered armchair.  On the left wall, a painting hangs over a table.",,Drawings,
4755,Dramatic Poetry (Aeschylus),Pierre Puvis de Chavannes,c. 1896,Oil on canvas,Overall: 48 7/8 x 24 7/8 in. (124.1 x 63.2 cm),BF100,bf100_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 03, South Wall","Prometheus is chained to a boulder that rises out of the water. Seven female divinities fly around him and an eagle swoops down toward him. In the foreground, a man sits on a cliff reading a scroll.",,Paintings,"Argencourt, Louise d' et al. Puvis de Chavannes: 1824-1989. Exh. cat. National Gallery of Canada. Ottawa, 1977, 231.Barnes, Albert C. The Art in Painting. 2nd ed., rev. and enl. New York: Harcourt, Brace and Company, 1928, 111, 337-8.De Mazia, Violette. ""The Form of Seurat's 'The Models.'"" Vistas 5, no. 1 (Spring-Summer 1990): 22, pl. 38.Lemoine, Serge, ed. Toward Modern Art: From Puvis de Chavannes to Matisse and Picasso. Exh. cat. Palazzo Grassi, Venice, 2002.Sefarbi, Harry. ""Henri Rousseau: from 'primitive' to Primitive."" Vistas 4, no. 1 (1988): 21, 21 n, pl. 28.Watson, Forbes. ""The Barnes Foundation."" The Arts 3, no.1 (January 1923): 13 ill.Wattenmaker, Richard J. Puvis de Chavannes and the Modern Tradition. Exh. cat. Art Gallery of Ontario, Toronto, 1975 (rev. ed. 1976), 172."
8092,Drawer Pull Escutcheon,Unidentified maker,18thâ€“19th century,Iron,Overall: 5 1/2 x 1 7/8 x 1/16 in. (14 x 4.8 x 0.2 cm),01.23.57,01-23-57_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, West Wall","An escutcheon for a drawer pull with a circle in the center, an open hole and curled ends.",,,
5056,Dressing Table,Unidentified maker,c. 1750â€“1770,White pine,Overall: 27 1/4 x 35 3/8 x 22 7/8 in. (69.2 x 89.9 x 58.1 cm),01.09.15,01-09-15_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, East Wall","A rectangular-topped dresser table with one drawer, vase-turned legs and stretchers and a valanced skirt.",,Furniture,
5489,Dressing Table,Unidentified maker,c. 1720â€“1730,"Oak, pine and brass",Overall: 28 x 28 5/8 x 19 5/8 in. (71.1 x 72.7 x 49.8 cm),01.23.06,01-23-06_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 23, North Wall","A Queen Anne dressing table with cabriole legs, three drawers with brass pulls and a valanced skirt.",,Furniture,"De Mazia, Violette. ""Tradition: An Inquiry--A Few Thoughts."" Vistas 3, no. 1 (1984-1986): 87, 88, pl. 87."
5716,Dressing Table,Unidentified maker,18th century,Walnut and pine,Overall: 29 1/2 x 36 x 22 1/2 in. (74.9 x 91.4 x 57.2 cm),01.04.40,01-04-40_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 04, West Wall","A table with an x-crossed stretcher, four trumpet legs, three drawers, each with a brass pull and a carved skirt with two drops.",,Furniture,"De Mazia, Violette. ""Tradition: An Inquiry--A Few Thoughts."" Vistas 3, no. 1 (1984-1986): 87-8, pl. 88."
6813,DÃ©jeuner,May Wilson Preston,c. 1910,Oil on canvas,Overall: 30 x 25 in. (76.2 x 63.5 cm),BF408,bf408_i7r.jpg,"Barnes Foundation (Merion), Gallery, G16","A woman seated in a floral-patterned armchair with a tea service in her lap.  A glass compote in the foreground holds grapes, a banana, an orange and an apple.",,Paintings,
6448,Earring,Unidentified maker,c. 1900,"Silver alloy, turquoise",Overall: 2 3/8 x 15/16 x 1/2 in. (6 x 2.4 x 1.3 cm),A2a,a2a&b_i9r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, North Wall Cabinet, Top Shelf","Likely not Navajo earrings because of appliquÃ© use of silver wire and curvulinears abstract design.  Early Zuni is more likely.A silver earring with two turquoise stones, oval and round, with an applied metal design.",,Jewelry,
6449,Earring,Unidentified maker,c. 1900,"Silver alloy, turquoise",Overall: 2 9/16 x 15/16 x 1/2 in. (6.5 x 2.4 x 1.3 cm),A2b,a2a&b_i9r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, North Wall Cabinet, Top Shelf","Likely not Navajo earrings because of appliquÃ© use of silver wire and curvulinears abstract design.  Early Zuni is more likely.A silver earring with two turquoise stones, oval and round, with an applied metal design.",,Jewelry,
6444,Earrings,Unidentified maker,c. 1910,"Silver alloy, turquoise",Overall: 1/8 x 4 1/4 x 1 1/4 in. (0.3 x 10.8 x 3.2 cm),A83,a83_i7r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, North Wall Cabinet, Top Shelf",Zuni influenced earrings with drop tabs with file cuts on top of crosses.Silver earrings in a cross shape with four turquoise beads.,,Jewelry,
7990,Eight Figures,William James Glackens,c. 1910,Black crayon with gouache on brown wove paper,Overall: 12 1/8 x 14 3/8 in. (30.8 x 36.5 cm),BF641,bf641_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 21, East Wall",Eight sketches of women walking in overcoats and hats. All are single figures except for one pair of women.,"Rights held by Katherine Degn, Kraushaar Gallery.See Glackens constituent record for contact information",Drawings,"De Mazia, Violette. ""The Case of Glackens vs. Renoir."" The Barnes Foundation Journal of the Art Department 2, no. 2 (Autumn 1971): 17 n, 18 n, pl. 33."
4723,Embroiderers (Les Brodeuses),Pierre-Auguste Renoir,c. 1902,Oil on canvas,Overall: 39 3/4 x 32 1/16 in. (101 x 81.5 cm),BF239,bf239_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 03, North Wall","Three women in an interior scene; one sits and works over a loom, the second sits beside her looking on, and the third stands behind and holds up a piece of cloth.",,Paintings,"Barnes, Albert C. The Art in Painting. Merion, Pa.: The Barnes Foundation Press, 1925, 129 ill., 478-9.Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 118 n, 119, 119 n, 120, 120 n, 197, 321 ill., cat. data no. 233.Couturier, Elisabeth. ""Renoir, l'artiste embourgeoisÃ©,"" Historia (December, 2007): 75 ill. Daulte, FranÃ§ois. Auguste Renoir: catalogue raisonnÃ© de l'oeuvre peint. Vol. 1. Lausanne: Ã‰ditions Durand-Ruel, 1971, 71 ill [installation].De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 58 (installation).Dumas, Ann and John Collins. Renoir's Women. New York: Merrell, 2005, 108, 109 ill. Guillaume, Paul. ""Ma Visite Ã  La Fondation Barnes,"" Les Arts Ã  Paris (May, 1926): 8. Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 26, 162 ill., 163, 302 cat. 43. Mullen, Mary. An Approach to Art. Merion, Pa.: The Barnes Foundation Press, 1923, 32, ill.Vollard, Ambroise. Pierre-Auguste Renoir. Paintings, Pastels and Drawings. Tableaux, Pastels et Dessins. Reprint and revision of the 2 volume 1918 edition. San Francisco: Alan Wofsy Fine Arts, 1989, 55 no. 217 ill.UNPUBLISHED SOURCES:Letter, Durand-Ruel Paris to Durand-Ruel New York (signed Georges D-R), June 13, 1921 [Durand-Ruel Archives, Paris]Ambroise Vollard, Stockbook C, 1918-1922."
7415,Embroidery Scissors,Unidentified maker,18th century,Iron,Overall: 4 3/8 x 1 5/8 x 3/16 in. (11.1 x 4.1 x 0.5 cm),01.06.10,01-06-10_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 06, East Wall","Embroidery scissors shaped like a bird with the blades as the beak, oval finger holds with scroll patterning above and beneath.",,,
6063,End of Combat,Giorgio de Chirico,c. 1925,Oil on canvas,Overall: 16 1/8 x 13 1/8 in. (41 x 33.3 cm),BF835,bf835_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, East Wall",Four men battling. Two lay on the ground and two are standing. One wears a helmet and carries a red shield. One is nude and carries a blue shield. A lance leans against a wall.,,Paintings,"De Mazia, Violette. ""E Pluribus Unum--Cont'd."" The Barnes Foundation Journal of the Art Department 7, no. 2 (Autumn 1976): 28-9, pl. 51.Klich, Lynda. ""De Chirico and Dr. Barnes."" In Giorgio de Chirico and America. New York: Hunter College of the City University of New York, 1996, 63, 69."
7877,Enthroned Virgin,Unidentified artist,12th century,"Wood with polychromy, iron and textile",Overall: 22 1/4 x 6 1/4 x 5 1/4 in. (56.5 x 15.9 x 13.3 cm),A437,a437_i9r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Mezzanine",A seated figure of the Virgin. The Child is missing.,,Sculptures,"De Mazia, Violette. ""The Nature of Form."" Vistas 4, no. 2 (1988-1989): 62, pl. 54.Museu Frederic MarÃ©s i Deulovol: Declarat Monument HistÃ²rico-ArtÃ­stic Nacional. Barcelona: El Museo, 1979, nos. 762, 776, 1031."
6595,Enthroned Virgin and Child,Unidentified artist,late 14th century,Tempera and gold with brown ink underdrawing on parchment,Overall: 6 1/2 x 4 5/8 in. (16.5 x 11.7 cm),BF1053,bf1053_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, East Wall",An enthroned Madonna and Child with architectural features in the background.,,Manuscripts,
6596,Enthroned Virgin and Child,Unidentified artist,late 14th century,Tempera and gold with brown ink underdrawing and lead pencil scribe lines on parchment,Overall: 6 x 4 5/8 in. (15.2 x 11.7 cm),BF1047,bf1047_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, East Wall","An enthroned Virgin and Child with a gold background. There are vine plants, scroll designs, and colored borders.",,Manuscripts,
