id,title,people,displayDate,medium,dimensions,invno,primaryMedia,locations,description,copyright,classification,bibliography1
6617,Untitled,Unidentified artist,Late 16thâ€“17th century,Chinese black ink and heavily applied pigments on silk,Overall: 11 5/8 x 10 1/2 in. (29.5 x 26.7 cm),BF1083,bf1083_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 16, South Wall",Two women in kimonos sit in a garden while doing needlework. They are sheltered by a screen. A gnarled tree with delicate white blossoms is at the left and a potted plant with blue flowers is in the lower right corner.,,Paintings,
6778,Untitled (Two Women and Three Children on the Beach),Charles Demuth,c. 1916,Watercolor and graphite on wove paper,Overall: 8 3/8 x 10 7/8 in. (21.3 x 27.6 cm),BF2038,bf2038_i2r.jpg,"Barnes Foundation (Merion), Gallery, G30, Flat File, Drawer 7",Two women sit with three children around them. A house is in the background.,,Paintings,
7886,Upholstered Armchair,Unidentified maker,late 19thâ€“early 20th century,Walnut and fabric,Overall: 48 x 23 1/2 x 19 1/2 in. (121.9 x 59.7 x 49.5 cm),01.24.13,01-24-13_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 24, South Wall","A highback, upholstered armchair with curved arm rests, ball turnings in the balusters and legs, bun feet, x-crossed stretchers with a finial in the center, a back and seat embroidered with foliate and scroll designs, four figures seated outdoors with an animal embroidered on the back and birds embroidered on the seat.",,Furniture,
7887,Upholstered Armchair,Unidentified maker,late 19thâ€“early 20th century,Walnut and fabric,Overall: 48 x 24 x 19 3/4 in. (121.9 x 61 x 50.2 cm),01.24.09,01-24-09_i1r.jpg,"Barnes Foundation (Philadelphia), Parkway, Conservation Lab","A highback, upholstered armchair with curved arm rests, ball turnings on the balusters and legs, bun feet, x-crossed stretchers with a finial in the center, an embroidered back with an image of a woman outdoors and floral and scroll motifs embroidered on the back and seat.",,Furniture,
7894,Upholstered Armchair,Unidentified maker,late 19thâ€“early 20th century,Walnut and fabric,Overall: 48 x 24 x 19 in. (121.9 x 61 x 48.3 cm),01.24.20,01-24-20_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 24, South Wall","A high-backed, upholstered armchair with curved arm rests, ball turnings in the balusters and legs, bun feet, and x-crossed stretchers with a finial in the center.  The back and seat are embroidered with floral design.  The back shows a man in a hat outdoors.",,Furniture,
8093,Upholstered Armchair,Unidentified maker,late 19thâ€“early 20th century,Walnut,Overall: 48 1/2 x 23 3/4 x 19 1/2 in. (123.2 x 60.3 x 49.5 cm),01.24.23,01-24-23_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 24, South Wall","An upholstered armchair with a scene of a boy, a dog, and a woman with a bow.  The chair has x-crossed stretchers with a finial in the center.",,Furniture,
8113,Upholstered Armchair,Unidentified maker,late 19thâ€“early 20th century,Walnut,Overall: 48 x 24 x 19 1/2 in. (121.9 x 61 x 49.5 cm),01.24.17,01-24-17_i1r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 24, South Wall",An upholstered armchair with two men meeting at a table.  One man is standing and the other is sitting.  The chair has x-crossed stretchers with a finial in the center and vase-turned legs.,,Furniture,
8116,Upholstered Armchair,Unidentified maker,late 19thâ€“early 20th century,Walnut,Overall: 48 1/2 x 24 x 19 1/2 in. (123.2 x 61 x 49.5 cm),01.24.16,01-24-16_i1r.jpg,"Barnes Foundation (Merion), Gallery, G14",An upholstered armchair with a scene of two women.  The chair has x-crossed stretchers with a finial in the center and vase-turned legs.,,Furniture,
6345,Urn,Unidentified maker,18th century,Pewter and wood,Overall (including lid): 14 1/8 x 6 x 8 11/16 in. (35.9 x 15.2 x 22.1 cm),01.18.114ab,01-18-114a&b_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, West Wall","An urn set on three scroll legs with wooden feet, with an applied, ear-shaped handle, a dispensing spigot with a removable stopper and a pear-shaped body.",,Vessels,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 120 (installation).---. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 116 (installation)."
7192,Utensil Rack (Ratelier),Unidentified maker,19th century,Iron,Overall: 12 7/8 x 16 7/8 x 1 5/8 in. (32.7 x 42.9 x 4.1 cm),01.14.30,01-14-30_i5r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 14, East Wall",A rectangular ratelier with five hooks and a vine motif on the top.,,,
3069,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration,Overall: 4 3/4 x 4 in. (12.1 x 10.2 cm),91.06.03,91-06-03_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase with a bulbous body which narrows at the mouth.  The piece is decorated with a background of cream and purple, yellow, blue and turquoise glaze.",,Vessels,
3070,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 4 x 3 3/4 in. (10.2 x 9.5 cm),91.01.65,91-01-65_i1r.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase with a bulbous body which narrows at the base and neck and flares at the mouth.  The piece is decorated with a cream-colored background glaze with blue lines on the neck and base and a foliate and fruit motif running along the body in green, brown, blue, yellow and red.",,Vessels,
3071,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 5 1/8 x 4 1/8 in. (13 x 10.5 cm),91.06.11,91-06-11_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase with a bulbous body which narrows at the base and tapers at the neck, with cream background and turquoise, yellow, purple and blue markings.",,Vessels,
3074,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 8 7/8 x 4 1/8 in. (22.5 x 10.5 cm),91.06.05,91-06-05_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase set on a pedestal base with a body that narrows at the center and at the neck.  The background is cream-colored with red and yellow fruit, green leaves and blue and yellow flowers.  The piece is edged in green and brown glaze.",,Vessels,
3075,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 7 1/2 x 4 1/8 in. (19.1 x 10.5 cm),91.06.01,91-06-01_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase with a narrow neck and an out-turned lip, decorated with white overglaze with a floral and foliate motif in green, blue and red.  The piece is edged in brown, blue and green.",,Vessels,
3077,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 8 x 6 3/4 in. (20.3 x 17.1 cm),91.01.67,91-01-67_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase set on a pedestal base, that widens at the shoulder and tapers at the base and neck.  The mouth is slightly out-turned.  The glaze is blurred in brown, green, red, yellow, and blue.",,Vessels,
3078,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 8 7/8 x 4 1/8 in. (22.5 x 10.5 cm),91.06.09,91-06-09_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase with a cream background, that narrows in the center and widens at the shoulder and pedestal base, with a slightly out-turned lip.  The exterior shows red and yellow fruit and blue and yellow flowers.  An oval in the center displays a landscape.  The border is a wave and dot motif.  The piece is edge in brown and green.",,Vessels,
3082,Vase,Jean Renoir,probably 1922,Earthenware with polychrome decoration over tin-glaze,Overall: 10 3/8 x 7 1/2 in. (26.4 x 19.1 cm),91.05.04,91-05-04_i1.jpg,"Barnes Foundation (Merion), Gallery, G18","A vase set on a pedestal base.  The piece widens at the shoulder, tapers at the neck and has an out-turned lip.  The center portion of the decoration shows human figures in blue, brown, red, green and yellow and the pedestal and base are painted with blue stripes.",,Vessels,
3085,Vase,Jean Renoir,1922,Earthenware with polychrome decoration over tin-glaze,Overall: 11 x 7 3/4 in. (27.9 x 19.7 cm),91.05.01,91-05-01_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase which widens at the shoulder and tapers at the neck, set on a pedestal base.  The lip is slightly out-turned.  The piece is decorated with a white background with a blue, red, brown, and green flower motif and green edging on the base and lip.",,Vessels,
3087,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration,Overall: 8 3/8 x 6 1/2 in. (21.3 x 16.5 cm),91.05.03,91-05-03_i1.jpg,"Barnes Foundation (Merion), Gallery, G15, North Wall","A vase set on s pedestal base.  The piece widens at the shoulder, tapers at the neck and has an out-turned lip.  The background of the decoration is blue with a fruit and foliate motif in blue, green, yellow, red and brown.",,Vessels,
3088,Vase,Jean Renoir,1922,Earthenware with polychrome decoration over tin-glaze,Overall: 11 5/8 x 8 in. (29.5 x 20.3 cm),91.05.02,91-05-02_i1.jpg,"Barnes Foundation (Merion), Gallery, G18","A vase set on a pedestal base.  The piece widens at the shoulder, narrows at the neck and has an out-turned lip.  The center band depicts human figures in blue, green, red, brown and yellow, vertical blue lines run down the lower portion of the body and a figure-eight pattern runs horizontally along the top of the body.",,Vessels,
3151,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 10 x 7 in. (25.4 x 17.8 cm),91.01.56,91-01-56_i1r.jpg,"Barnes Foundation (Merion), Gallery, G18","A vase set on a low foot.  The piece widens around the shoulder and narrows at the neck, with a slightly out-turned rim.  The decoration consists of a cobolt blue background with a motif of leaves and peaches in green, red, brown and yellow.  Inside is clear glaze over white ground.",,Vessels,
3152,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration; tin-glazed interior,Overall: 10 1/8 x 7 1/4 in. (25.7 x 18.4 cm),91.01.57,91-01-57_i1r.jpg,"Barnes Foundation (Merion), Gallery, G18","Vase set on low foot; widens at shoulder and narrows towards neck; slightly out-turned rim; blue background with wide band around body of peaches and leaves in red, brown, yellow, green and white; inside is clear glaze over white ground",,Vessels,
3170,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration,Overall: 8 1/4 x 4 1/8 in. (21 x 10.5 cm),91.08.05,91-08-05_i1.jpg,"Barnes Foundation (Merion), Gallery, G18","Vase with white background and blurred floral design in blue, turquoise, purple and yellow; set on pedestal base; tapers in center of body and widens at shoulder and base; edged in blue",,Vessels,
3174,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over cream slip,Overall: 8 1/2 x 4 1/4 in. (21.6 x 10.8 cm),91.08.04,91-08-04_i1.jpg,"Barnes Foundation (Merion), Gallery, G18","Vase with white background and floral and foliate motif in green, blue, yellow and brown; set on foot; tapers in center; widens at shoulder and foot; out-turned rim; edged in blue",,Vessels,
4305,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 7 3/4 x 4 1/4 in. (19.7 x 10.8 cm),91.06.13,91-06-13_i1.jpg,"Barnes Foundation (Merion), Gallery, G18","A vase that narrows at the neck, with three scenes of peaches and a green leafy design.",,Vessels,
4328,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin-glaze,Overall: 5 1/8 x 4 in. (13 x 10.2 cm),91.01.66,91-01-66_i1.jpg,"Barnes Foundation (Merion), Gallery, G18",A vase with a bowl of peaches inscribed in an oval.  The rest of the vase is covered in green circles.,,Vessels,
5034,Vase,J. Eberly & Co.,1892â€“1903,Red colored earthenware,Overall: 7 1/8 x 3 7/8 x 4 in. (18.1 x 9.8 x 10.2 cm),01.09.49,01-09-49_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, West Wall","This wheel-thrown vessel is heavy. The vase has a flat bottom with four raised, encircling, molded lines around the foot. The body has a gentle swell into a narrow neck and a flared rim. Four raised molded lines encircle the neck. The decoration of sprigs of leaves are applied. The leaves are enough alike to have been made from molds. The leaves are covered with white slip and daubed with green (copper oxide), and their veins are delineated with incised lines (sgraffito) through the slip, exposing the brownish-red body of the clay. The glaze is clear over a slip wash.",,Vessels,
5246,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over slip (?); tin-glazed interior,Overall: 8 3/8 x 6 3/4 in. (21.3 x 17.1 cm),01.13.16,01-13-16_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 13, North Wall","A vase with a rolled foot and an out-turned rim, with a band of peaches around the shoulder, blue lines on the interior of the rim and pink lines on the exterior of the neck.",,Vessels,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 124 (installation)."
5253,Vase,J. Eberly & Co.,1890â€“1900,Redware,Overall: 5 1/4 x 5 in. (13.3 x 12.7 cm),01.13.38,01-13-38_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 13, East Wall","This wheel-thrown vase or pot has a flared base with no foot or molded edge. It has a high shoulder and the top edge has a slight ruffle. The white-slip-covered surface is daubed with green (copper oxide) and brown (manganese). The clear glaze, inside and outside, is crackled .",,Vessels,"De Mazia, Violette. ""The Barnes Foundation: The Display of Its Art Collection."" Vistas 2, no. 2 (1981-1983): pl. 117 (installation)."
5332,Vase,Jean Renoir,1919â€“1922,Earthenware with polychrome decoration over tin (?) slip; tin-glazed interior,Overall: 10 1/8 x 7 1/4 in. (25.7 x 18.4 cm),01.07.62,01-07-62_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, West Wall","A vase with a band of peaches around the shoulder, set on foot.  There are brown and green lines on the neck and a green background.",,Vessels,"De Mazia, Violette. ""Form and Matter."" Vistas 5, no. 2 (1991): 10, pl. 28."
5747,Vase,Unidentified maker,19th century,Ceramic,Overall: 4 5/8 x 3 1/8 x 2 1/4 in. (11.7 x 7.9 x 5.7 cm),01.05.30,01-05-30_i1.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 05, South Wall",A small vase with a mottled red glaze and a bulbous body that narrows at the neck,,Vessels,
6764,Vase,Jean Renoir,1922,Earthenware with polychrome decoration over tin-glaze,Overall: 13 1/2 x 8 in. (34.3 x 20.3 cm),91.02.04,91-02-04_i1.jpg,"Barnes Foundation (Merion), Gallery, G18","A vase with a green diamond pattern around the neck and base and a blue arch pattern around the shoulder.  There are three rondeles of scenes on the body: one is a figure playing a guitar, the second is a seated woman, and the third is a figure blowing a horn.",,Vessels,
7872,Vase,Unidentified maker,early to mid-19th century,Glass,Overall: 5 x 3 5/8 in. (12.7 x 9.2 cm),01.18.51,01-18-51_i2.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, East Wall Cupboard, Middle Shelf",A green glass vase with threading around the neck and a pad foot.,,Vessels,
6381,Vase of Flowers (Vase de fleurs ),Pierre-Auguste Renoir,c. 1889,Oil on canvas,Overall: 16 1/4 x 13 in. (41.3 x 33 cm),BF156,bf156_i11r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 15, East Wall",A bouquet of flowers in a blue pitcher with a handle against a yellow background.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 437 n, cat. data no. 180.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 265 ill., 335 cat. 161."
4896,Verrou Ã  Ressort,Unidentified maker,18thâ€“19th century,Iron,Overall: 8 3/16 x 7 7/16 x 5/8 in. (20.8 x 18.9 x 1.6 cm),01.08.70,01-08-70_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, West Wall",A latch for a window frame with a cut-out decorated wall plate.,,,
6238,Verrou Ã  Ressort,Unidentified maker,18th century,Iron,Overall: 10 1/2 x 6 5/8 x 5/8 in. (26.7 x 16.8 x 1.6 cm),01.19.30,01-19-30_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, East Wall","A pierced, rectangular verrou Ã  ressort with a leaf design and a locking mechanism in the center.",,,"De Mazia, Violette. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): pl. 31 (installation)."
7335,Vessel,"Unidentified maker,Inagaki",late 19thâ€“early 20th century,"Wood, copper alloy, cowrie",Overall: 9 7/16 Ã— 4 9/16 Ã— 4 3/4 in. (24 Ã— 11.6 Ã— 12 cm)Overall (with mount): 10 1/4 Ã— 4 9/16 Ã— 4 3/4 in. (26 Ã— 11.6 Ã— 12 cm)Mount: 13/16 Ã— 4 5/16 Ã— 4 5/16 in. (2 Ã— 11 Ã— 11 cm),A274,a274_i4.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, North Wall Cabinet, Top Shelf","A vessel with carved diamond patterns, cross-hatching, and animal heads.",,Vessels,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 250, pl. 58a.De Mazia, Violette. ""Academicism."" Vistas 4, no. 2 (1988-1989): pl. 96 (installation)."
7365,Vessel,"Unidentified artist,Inagaki",late 19thâ€“early 20th century,Wood,Overall: 8 x 4 1/8 x 5 1/8 in. (20.3 x 10.5 x 13 cm)Overall (with mount): 9 3/8 x 4 1/8 x 5 1/8 in. (23.8 x 10.5 x 13 cm)Mount: 1 5/16 x 4 x 4 in. (3.3 x 10.2 x 10.2 cm),A253,a253_i4r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 20, South Wall Cabinet, Top Shelf",A vessel in the form of a head. The eyes are closed and there is decorative patterning on the face and neck.,,Vessels,"Clarke, Christa. African Art in the Barnes Foundation: The Triumph of L'Art nÃ¨gre and the Harlem Renaissance. New York: Skira Rizzoli, 2015, 250, pl. 58b.Guillaume, Paul and Thomas Munro. Primitive Negro Sculpture. New York: Harcourt, Brace & Company, 1926, pl. 34 ""Congo cup; Bushongo, XIIIth century."""
5783,View From Montmartre (Vue de Montmartre),Pierre-Auguste Renoir,c. 1892,Oil on canvas,Overall: 13 1/8 x 16 1/4 in. (33.3 x 41.3 cm),BF144,bf144_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 05, East Wall","A series of trees, bushes, and flowers lined by white and red buildings form a right triangle in the foreground. This elevated hillside overlooks the view of a town below.",,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 102 n, 123 n, cat. data no. 208.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 134 ill., 135, 147, 295-6 cat. 32. Jatala, Pezhman. William J. Glackens. Documentary, 21:05. 2014. http://nsuartmuseum.org/collection-2/glackens-study-center/. Wattenmaker, Richard J. and Anne Distel. Great French Paintings from The Barnes Foundation: Impressionist, Post-Impressionist, and Early Modern. New York: Alfred A. Knopf in association with Lincoln University Press, 1993, 34, 297 fn12.Unpublished sources:William Glackens, Notebook from 1912, no. 92.57, Museum of Art, Fort Lauderdale."
5065,"View from the Garden of the Post Office, Cagnes (Village vu du jardin de la poste, Cagnes)",Pierre-Auguste Renoir,c. 1908,Oil on canvas,Overall: 9 7/16 x 15 1/2 in. (24 x 39.3 cm),BF106,bf106_i6r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 09, East Wall",A small town in the hills; the buildings have white walls and red roofs. Vegetation of sorts grows among the buildings.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of Renoir. Merion, Pa.: The Barnes Foundation Press, 1935, 122 n, 123 n, cat. data no. 271.Bernheim-Jeune, Renoir's Atelier. Revision of the 1931 edition. San Francisco: Alan Wofsy Fine Arts, 1989, pl. 113, no. 357.Lucy, Martha and John House. Renoir in the Barnes Foundation. New Haven: Yale University Press, 2012: 60, 63, 64-65 fig. 20, 221 ill., 319 cat. 86.UNPUBLISHED SOURCES:Archives Barbazanges (Paris, MusÃ©e d'Orsay, Centre de documentation)"
6298,View of Bordeaux,Jean Baptiste Guiraud,1884,Oil on canvas,Overall: 28 3/4 x 36 1/4 in. (73 x 92.1 cm),BF374,bf374_i3r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 18, East Wall",A city in the background and a canal full of boats in the foreground.  Church steeples rise above the city.  A bridge crosses the canal.,,Paintings,"BÃ©nÃ©zit, E. Dictionnaire critique et documentaire des Peintres Sculpteurs Dessinateurs et Graveurs. Vol. 6. Paris: GrÃ¼nd, 1999, 587.De Mazia, Violette. ""NaÃ¯vetÃ©."" The Barnes Foundation Journal of the Art Department 7, no. 2 (Autumn 1976): 69, 70, pl. 19."
5700,"View of Montsouris Park, the Kiosk (Vue du Parc Montsouris, Le Kiosque)",Henri Rousseau,probably 1908-1910,Oil on canvas,Overall: 25 7/8 x 31 3/8 in. (65.7 x 79.7 cm),BF570,bf570_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 19, North Wall",People wearing suits and dresses walk in a park in which there is a gazebo. Behind the gazebo there are trees and a large building.,,Paintings,"Barnes, Albert C. The Art in Painting. 3rd ed., rev. and enl. New York: Harcourt, Brace and Company, 1937, 284 ill., cat. data no. 243.Bouret, Jean. Henri Rousseau. NeuchÃ¢tel: Ides et Calendes, 1961, no. 224. Certigny, Henry. Le Douanier Rousseau en son temps: biographie et catalogue raisonnÃ©. Vol. 1. Tokyo: Bunkaza i Kenkyujyo, Co., 1984, no. 297.De Mazia, Violette. ""Transferred Values: Part III."" Vistas 1, no. 2 (Autumn-Winter 1979-1980): 22 n, pl. 61.---. ""Subject and Subject Matter: Part II."" Vistas 2, no. 2 (1981-1983): 14, 48 n, pl. 93.Journal of The Barnes Foundation 2, no. 2 (April 1926): 23, ill.Lo Duca. Henri Rousseau dit le Douanier. Paris: Editions de ChÃªne, 1951, 8.Sefarbi, Harry. ""Henri Rousseau: from 'primitive' to Primitive."" Vistas 4, no. 1 (1988): 6, 21, pl. 42.Sweeney, James Johnson. ""The Albert C. Barnes Collection."" The Barnes Foundation Journal of the Art Department 3, no. 2 (Autumn 1972): 34, pl. 30.Vallier, Dora. Henri Rousseau. Paris: Flammarion, 1961, no. 139. ---. Henri Rousseau. New York: Harry N. Abrams, Inc., 1962, no. 139.---. Henri Rousseau. London and New York, 1963, no. 139. ---. L'opera completa di Rousseau il Doganiere. Milan: Rizzoli, 1969, 111, no. 234, ill.---. Tout l'oeuvre peint de Henri Rousseau. Paris: Flammarion, 1970, 113, no. 234.Zervos, Christian. ""Rousseau."" Cahiers d'art (1927): no. 2."
5795,"View of a Town with Figures, Goats, and Wagon before a Church",Gerrit Adriaensz. Berckheyde,c. 1670,Oil on canvas,Overall: 16 x 19 1/2 in. (40.6 x 49.5 cm),BF829,bf829_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 05, West Wall","Townspeople attend to daily tasks. On the left a woman draws water from a well. In the center a woman in a red skirt carries a basket on her head; she is surrounded by goats and sheep. Next to her a woman sits in an ox-drawn cart, which is lead by a man in a hat.",,Paintings,"De Mazia, Violette. ""L'Art Ancien a La Foundation Barnes."" Les Arts Ã  Paris, no. 14 (Octobre, 1927): 7, ill.---. ""Creative Distortion IV: Portraiture II."" The Barnes Foundation Journal of the Art Department 5, no. 1 (Spring 1974): 12, pl. 68.---. ""Expression."" The Barnes Foundation Journal of the Art Department 5, no. 2 (Autumn 1974): 22, pl. 24.---. ""E Pluribus Unum."" The Barnes Foundation Journal of the Art Department 7, no. 1 (Spring 1976): 30, pl. 108.Liedtke, Walter A, ed. Ars Picturae. No. 2. Doornspijk, Netherlands: Davaco Publishers, 1991, 87 n. 6aa."
6990,"View of the Quai d' AsniÃ¨res (Vue du quai d'AsniÃ¨res); also called The Canal and Landscape with Tree Trunks (Le Canal and Paysage avec troncs d'arbre)",Henri Rousseau,between April and December 1900,Oil on canvas,Overall: 20 3/4 x 49 3/4 in. (52.7 x 126.4 cm),BF583,,"Barnes Foundation (Philadelphia), Collection Gallery, Main Room, NW Corner",A canal with sailboats. Trees and buildings are on the far shore.,,Paintings,"Sefarbi, Harry. ""Henri Rousseau: from 'primitive' to Primitive."" Vistas 4, no. 1 (1988): 9, pl. 36.Vallier, Dora. Henri Rousseau. New York: Harry N. Abrams, Inc., 1962, 36.---. L'opera completa di Rousseau il Doganiere. Milan: Rizzoli Editore, 1969, 91, no. 20, ill."
6872,Village Among Rocks (Ort in Felsen),Paul Klee,1932,Gouache with ink on canvas,Overall: 18 1/8 x 22 1/4 in. (46 x 56.5 cm),BF2520,bf2520_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 22, West Wall",Various multicolored shapes separated by black lines.,,Paintings,"Paul-Klee-Stiftung, Kunstmuseum Bern, ed. Paul Klee: Verzeichnis der Werke des Jahres 1940. 9 vols. Bern: Die Stiftung; Benteli, 1998 - 2004, no. 5976 (vol. 6)."
5314,Village Square (Place de village),Paul CÃ©zanne,c. 1881,Oil on canvas,Overall: 20 7/8 x 25 3/8 in. (53 x 64.4 cm),BF3,bf3_i8r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 07, South Wall",Rows of trees grow on trellises in the foreground. A town with a tall church steeple is in the background.,,Paintings,"Barnes, Albert C. and Violette de Mazia. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 59, 210 ill., 343 n, cat. data no. 87.---. The Art of Henri-Matisse. New York: C. Scribner's Sons, 1933, 54, cat. data no. 410.Cogniat, Raymond. CÃ©zanne. Paris: Pierre Tisne, 1939, pl. 38.Rewald, John. The Paintings of Paul CÃ©zanne: A Catalogue RaisonnÃ©. 2 vols. New York: Harry N. Abrams, Inc., 1996, no. 495.Venturi, Lionello. CÃ©zanne: son art, son ouevre. 2 vols. Paris: Editions Paul Rosenberg, 1936, no. 321."
4910,"Village at the Water's Edge (Village au bord de l'eau)",Paul CÃ©zanne,c. 1876,Oil on canvas,Overall: 17 3/8 x 32 in. (44.1 x 81.3 cm),BF208,bf208_i2r.jpg,"Barnes Foundation (Philadelphia), Collection Gallery, Room 08, West Wall",A village along the banks of a body of water,,Paintings,"Barnes, Albert C. The Art in Painting. Merion, Pa.: The Barnes Foundation Press, 1925, 485.Barnes, Albert C. and Violette de Mazia. The Art of Henri-Matisse. New York: C. Scribner's Sons, 1933, 190, cat. data no. 404.---. The Art of CÃ©zanne. New York: Harcourt, Brace and Company, 1939, 17 n, 28 n, 32 n, 40 n, 41 n, 54-8, 60, 67, 176 ill., 294 ill. (detail), 343 n, cat. data no. 48.Gasquet, Joachim. CÃ©zanne. Berlin: Bruno Cassirer, 1930, ill. opp. 48.Henkels, Herbert. ""CÃ©zanne en Van Gogh in het Rijksmuseum voor Moderne Kunst in Amsterdam: De collectie van Cornelis Hoogendijk (1866-1911)."" Bulletin van het Rijksmuseum 41, nos. 3-4 (1993): fig. 67.Moderne Kunst Kring. Exh. cat. Stedelijk Museum. Amsterdam, 1911, cat. no. 11.Rewald, John. CÃ©zanne and America: Dealers, Collectors, Artists and Critics, 1891-1921. Princeton: Princeton University Press; London: Thames & Hudson, 1989, 271, fig. 130.---. The Paintings of Paul CÃ©zanne: A Catalogue RaisonnÃ©. 2 vols. New York: Harry N. Abrams, Inc., 1996, no. 280.Rosenthal, Mark, and Colin B. Bailey and Joseph J. Rishel. Masterpieces of Impressionism and Post-Impressionism The Annenberg Collection. Edited by Susan Alyson Stein and Asher Ethan Miller. New Haven: Yale University Press, 2009, 169.Schapiro, Meyer. Paul CÃ©zanne. Translated by Louis-Marie Ollivier. Paris: Nouvelles Editions FranÃ§aises, 1973, 58, ill.Venturi, Lionello. CÃ©zanne: son art, son ouevre. 2 vols. Paris: Ã‰ditions Paul Rosenberg, 1936, no. 293."
